date,txVolume(USD),txCount,marketcap(USD),price(USD),exchangeVolume(USD),generatedCoins,fees
2014-11-24,10871782.7431,20042.0,24056100.0,0.000251,934654.0,43062500.0,31095.1698366,
2014-11-25,13977415.915,19547.0,23774100.0,0.000248,544508.0,42812500.0,27058.5924966,
2014-11-26,18604346.5388,18776.0,23362400.0,0.000243,399806.0,43125000.0,27452.1945453,
2014-11-27,11738896.5661,20540.0,22286500.0,0.000232,1036270.0,42625000.0,32609.2347894,
2014-11-28,11151774.2649,19733.0,23421100.0,0.000244,403907.0,42750000.0,28524.6383248,
2014-11-29,13089734.5223,20627.0,23537800.0,0.000245,400745.0,43000000.0,36450.6487838,
2014-11-30,11473146.4505,20479.0,23194800.0,0.000241,239006.0,42281250.0,28074.3907264,
2014-12-01,15423775.6717,19397.0,23220300.0,0.000241,301617.0,42687500.0,29329.5303552,
2014-12-02,15773972.8082,20347.0,23249100.0,0.000242,331956.0,41906250.0,26744.1131738,
2014-12-03,14154053.5066,24220.0,23153400.0,0.00024,395602.0,41937500.0,34444.3201943,
2014-12-04,14025178.3449,20646.0,22826000.0,0.000237,302326.0,43218750.0,28385.8340026,
2014-12-05,12070207.6015,18896.0,22169900.0,0.00023,260134.0,41906250.0,26121.1688241,
2014-12-06,12856613.0201,19813.0,22504800.0,0.000233,423224.0,43031250.0,28363.6233157,
2014-12-07,14035498.7088,24291.0,22180300.0,0.00023,344493.0,42968750.0,32311.4338192,
2014-12-08,13820923.9383,21386.0,22069600.0,0.000229,321158.0,43031250.0,35113.4743887,
2014-12-09,11443316.5639,19360.0,21373500.0,0.000221,468821.0,42437500.0,26306.9190448,
2014-12-10,12181293.5258,21407.0,20073600.0,0.000208,415692.0,42906250.0,28271.5438602,
2014-12-11,12488470.0096,21253.0,20076000.0,0.000208,410013.0,42875000.0,42974.4781809,
2014-12-12,17622985.9661,21331.0,20035400.0,0.000207,401861.0,42781250.0,29337.3308756,
2014-12-13,13687223.0229,22231.0,19870000.0,0.000205,290569.0,42562500.0,33305.7947124,
2014-12-14,13146068.652,23010.0,19580000.0,0.000202,452219.0,35078125.0,37119.2481067,
2014-12-15,11776596.9567,29515.0,18836200.0,0.000195,485346.0,21343750.0,48042.3935397,
2014-12-16,9807453.67921,16298.0,18266100.0,0.000189,602312.0,21375000.0,26024.2801679,
2014-12-17,10341674.3707,18456.0,16784700.0,0.000173,828897.0,21218750.0,26612.8440366,
2014-12-18,16820259.0824,18338.0,17362400.0,0.000179,562434.0,21250000.0,27650.5206114,
2014-12-19,14068833.3184,20479.0,17048200.0,0.000176,1050380.0,21656250.0,30699.1656288,
2014-12-20,17501388.5597,19175.0,18814600.0,0.000194,700302.0,21281250.0,31358.4019697,
2014-12-21,12802721.6528,16939.0,19945100.0,0.000206,443180.0,21484375.0,25241.0554938,
2014-12-22,9418043.93456,15294.0,18755200.0,0.000193,441201.0,21421875.0,21034.7480534,
2014-12-23,13834350.5149,15531.0,18953400.0,0.000195,419505.0,21078125.0,21433.8546161,
2014-12-24,12871374.4573,14913.0,18984900.0,0.000196,305209.0,21390625.0,22206.4777428,
2014-12-25,11627931.7553,14052.0,18407100.0,0.00019,383141.0,21234375.0,20002.388,
2014-12-26,10228681.8748,13945.0,18107900.0,0.000187,303287.0,21531250.0,19321.0118496,
2014-12-27,11714698.9723,18790.0,18442000.0,0.00019,300075.0,21343750.0,25404.4926355,
2014-12-28,14585978.5121,16946.0,17775200.0,0.000183,309230.0,21171875.0,24204.8881913,
2014-12-29,14264400.9452,19458.0,17797300.0,0.000183,403468.0,21281250.0,27833.9445293,
2014-12-30,15396620.4562,20026.0,17542900.0,0.000181,353753.0,21453125.0,26713.1777625,
2014-12-31,9433296.90329,15491.0,17363000.0,0.000179,314633.0,21500000.0,21924.6508506,
2015-01-01,17270258.1821,15381.0,18119200.0,0.000186,306913.0,20953125.0,21887.2917489,
2015-01-02,14368833.9777,16848.0,17768800.0,0.000183,356017.0,21406250.0,23195.084819,
2015-01-03,13611708.8748,17149.0,17904500.0,0.000184,285574.0,21406250.0,25654.8695394,
2015-01-04,9835759.38965,16826.0,16319300.0,0.000168,379150.0,21515625.0,23902.6173911,
2015-01-05,15772938.3784,19529.0,15421900.0,0.000159,574552.0,21343750.0,27062.0624347,
2015-01-06,10775024.5864,16179.0,15699600.0,0.000161,319517.0,21187500.0,22040.6956908,
2015-01-07,12878550.3795,17500.0,16269700.0,0.000167,383032.0,21531250.0,24892.2040324,
2015-01-08,15346364.3071,21334.0,16858000.0,0.000173,354778.0,21250000.0,28657.2961332,
2015-01-09,18685329.1082,21223.0,16270200.0,0.000167,395032.0,21484375.0,29636.352703,
2015-01-10,13897587.2893,18466.0,16613900.0,0.000171,351577.0,21421875.0,28548.6364244,
2015-01-11,9006912.6929,16590.0,15811800.0,0.000162,168072.0,21171875.0,26569.9505281,
2015-01-12,10013360.7692,17452.0,15627800.0,0.00016,364158.0,21562500.0,24726.1277252,
2015-01-13,5059756.87894,16481.0,15198200.0,0.000156,541356.0,21640625.0,25582.5282455,
2015-01-14,4160747.08273,16998.0,13202400.0,0.000135,578144.0,21421875.0,26147.7882467,
2015-01-15,8467198.4242,19273.0,11237700.0,0.000115,763181.0,21593750.0,39980.897207,
2015-01-16,15143661.3219,26507.0,13680800.0,0.00014,512342.0,21609375.0,37610.2487225,
2015-01-17,6838473.61606,36465.0,13802000.0,0.000142,251985.0,21468750.0,45553.5004576,
2015-01-18,9286772.00154,27321.0,13191900.0,0.000135,302411.0,21421875.0,36537.2145649,
2015-01-19,9002639.04004,39877.0,13646000.0,0.00014,336240.0,21421875.0,51829.2174603,
2015-01-20,9620570.28872,25572.0,13611800.0,0.000139,344858.0,21421875.0,36395.6987915,
2015-01-21,18533146.1264,38448.0,13735200.0,0.000141,542117.0,21218750.0,49069.7924357,
2015-01-22,18159678.6383,35105.0,14946800.0,0.000153,386500.0,21484375.0,53570.3903129,
2015-01-23,11820394.7985,23413.0,15153000.0,0.000155,285910.0,21453125.0,40592.6858703,
2015-01-24,9892777.01188,26185.0,15260400.0,0.000156,312520.0,21703125.0,44698.6771798,
2015-01-25,14108665.3267,43677.0,16247300.0,0.000166,335878.0,21562500.0,68328.0480129,
2015-01-26,21312276.3035,29722.0,16306300.0,0.000167,667846.0,21625000.0,53237.9680799,
2015-01-27,14115186.6654,26608.0,15957800.0,0.000163,378360.0,21296875.0,34524.3388258,
2015-01-28,18722668.0985,30739.0,15464600.0,0.000158,229336.0,21203125.0,59348.915225,
2015-01-29,20443543.9829,28569.0,14253400.0,0.000146,253694.0,21234375.0,56033.3030881,
2015-01-30,16414932.4648,28589.0,14328800.0,0.000146,218528.0,21296875.0,55033.8122546,
2015-01-31,20516519.0265,33167.0,13949400.0,0.000143,237750.0,21390625.0,69556.6993576,
2015-02-01,14371827.2537,22990.0,13541300.0,0.000138,199772.0,21296875.0,29791.6193324,
2015-02-02,6985249.42094,21157.0,14068400.0,0.000144,186184.0,21609375.0,27475.0442688,
2015-02-03,8219291.26066,21513.0,14728300.0,0.00015,287036.0,21390625.0,29624.9081166,
2015-02-04,8544568.68897,23623.0,14489800.0,0.000148,197966.0,21031250.0,34630.9837171,
2015-02-05,7441555.06236,24876.0,14411200.0,0.000147,153575.0,21187500.0,37678.5946858,
2015-02-06,1338569.29924,19854.0,13811000.0,0.000141,95764.0,21531250.0,25380.3258807,
2015-02-07,1368065.19313,20189.0,14105400.0,0.000144,99081.0,21359375.0,25612.8203212,
2015-02-08,1745632.87717,21565.0,14226200.0,0.000145,93700.0,21453125.0,34202.6397876,
2015-02-09,983366.252878,21740.0,13830000.0,0.000141,65261.0,21406250.0,34086.9554869,
2015-02-10,405090.193308,22672.0,13767900.0,0.00014,63312.0,21281250.0,28273.7699947,
2015-02-11,1413956.63783,19903.0,13743300.0,0.00014,67361.0,21500000.0,24913.0705124,
2015-02-12,1274787.08275,21365.0,13522700.0,0.000138,51889.0,21343750.0,26802.7959076,
2015-02-13,1949827.68328,24173.0,13910000.0,0.000142,132778.0,21390625.0,29489.0068719,
2015-02-14,2066887.05572,24865.0,13998100.0,0.000143,144726.0,21562500.0,31167.3003086,
2015-02-15,3854975.64935,25772.0,14779300.0,0.000151,131126.0,21484375.0,36195.8387142,
2015-02-16,3307639.03212,23368.0,13878400.0,0.000141,62611.0,21218750.0,30075.7933615,
2015-02-17,2898616.8887,23545.0,14118300.0,0.000144,46406.0,21359375.0,30013.4095148,
2015-02-18,3630322.01544,23771.0,14302500.0,0.000146,41101.0,21562500.0,29705.9174131,
2015-02-19,3203258.02819,23921.0,14045700.0,0.000143,36737.0,21562500.0,31822.9811406,
2015-02-20,5160667.18179,24601.0,14300600.0,0.000146,43346.0,21375000.0,31627.3789693,
2015-02-21,5885147.48819,25283.0,14145900.0,0.000144,38389.0,21281250.0,31955.4900442,
2015-02-22,7737985.80232,27863.0,14239100.0,0.000145,41789.0,21656250.0,37090.1563232,
2015-02-23,8313365.16346,41127.0,13873600.0,0.000141,42882.0,21187500.0,49328.722136,
2015-02-24,7262839.50031,54484.0,13967600.0,0.000142,46267.0,21546875.0,63560.6361547,
2015-02-25,6150022.01578,49480.0,13786100.0,0.00014,81036.0,18681250.002,61372.5777821,
2015-02-26,5358048.76997,50705.0,14021700.0,0.000142,62047.0,13020000.0072,58302.9779223,
2015-02-27,5521063.30243,49960.0,14087800.0,0.000143,125456.0,12980000.0068,58315.1598575,
2015-02-28,5734172.40612,45844.0,14400800.0,0.000146,65452.0,13010000.008,57356.0587003,
2015-03-01,6566960.32407,44805.0,14266600.0,0.000145,91862.0,13060000.0065,54947.374747,
2015-03-02,7315655.02688,52398.0,14342800.0,0.000146,82805.0,13080000.0073,60970.6597582,
2015-03-03,6518258.41863,48113.0,14707100.0,0.000149,119287.0,12960000.0069,58909.7953568,
2015-03-04,5581768.93943,46995.0,13958200.0,0.000142,109615.0,13100000.0067,54628.1696793,
2015-03-05,6080290.36226,55395.0,14115500.0,0.000143,91110.0,12880000.0078,64409.3030042,
2015-03-06,5261076.09627,55012.0,13925100.0,0.000141,56866.0,12930000.0066,64089.2967124,
2015-03-07,5182847.95109,43745.0,13979100.0,0.000142,58829.0,13130000.0068,53219.8494487,
2015-03-08,4734786.90587,51325.0,13971900.0,0.000142,66363.0,13020000.0062,61262.5387024,
2015-03-09,2303901.10238,55118.0,13757100.0,0.00014,61623.0,13060000.0069,66142.852901,
2015-03-10,6594812.60081,37484.0,14159500.0,0.000144,108727.0,12790000.0089,48196.2768889,
2015-03-11,5594775.30919,38204.0,13747400.0,0.000139,77208.0,12950000.008,55500.66481,
2015-03-12,3453920.0819,43977.0,14191600.0,0.000144,68716.0,12800000.0095,52137.3621696,
2015-03-13,3906544.31043,50710.0,14033100.0,0.000142,91319.0,12790000.0079,61107.6634478,
2015-03-14,3253502.27964,42212.0,13898700.0,0.000141,96006.0,12880000.0078,52681.1340891,
2015-03-15,6235753.66842,34862.0,14055000.0,0.000143,68975.0,12750000.009,46025.8596429,
2015-03-16,8270798.81224,34698.0,14110700.0,0.000143,64949.0,12930000.0092,43219.5695145,
2015-03-17,6651367.11666,31275.0,14232700.0,0.000144,68749.0,12580000.0106,38168.4235226,
2015-03-18,3641891.34247,29423.0,14231700.0,0.000144,122162.0,12270000.0116,35721.2239566,
2015-03-19,2332463.38644,25766.0,13124400.0,0.000133,111357.0,12540000.0115,32764.9244574,
2015-03-20,1996837.19204,23613.0,13203100.0,0.000134,44816.0,12850000.0096,30107.7281826,
2015-03-21,3371784.3511,21577.0,13143600.0,0.000133,83127.0,12890000.0071,28733.5096493,
2015-03-22,3024631.5887,25880.0,13037500.0,0.000132,50874.0,12690000.0099,35485.7216443,
2015-03-23,4206199.29751,26370.0,13182700.0,0.000134,147271.0,12800000.0078,33627.2305912,
2015-03-24,3323873.01343,25051.0,13507900.0,0.000137,91395.0,12770000.0087,32713.9645199,
2015-03-25,2427230.90726,34770.0,12796400.0,0.00013,79751.0,12990000.0075,41007.5347275,
2015-03-26,1867938.72354,31233.0,12888100.0,0.00013,53301.0,12570000.0111,38084.5218802,
2015-03-27,1837817.30606,41462.0,13024300.0,0.000132,34427.0,13200000.0065,49213.1369071,
2015-03-28,2308401.09678,48555.0,12687300.0,0.000128,42770.0,13010000.0083,59777.8174325,
2015-03-29,3082586.63678,48337.0,12919800.0,0.000131,59516.0,12980000.0069,59764.1692402,
2015-03-30,3228332.26546,54586.0,12536800.0,0.000127,39566.0,12820000.0096,65961.1228913,
2015-03-31,2654212.89944,61369.0,12685600.0,0.000128,51069.0,12780000.0096,69829.552762,
2015-04-01,5970839.78217,69627.0,12409700.0,0.000126,74921.0,12670000.0096,80555.8370243,
2015-04-02,3412694.10369,60413.0,12650800.0,0.000128,32333.0,13090000.0073,71930.5390125,
2015-04-03,3135710.30701,71308.0,12770800.0,0.000129,39752.0,13020000.0083,80495.9727024,
2015-04-04,2447057.65886,53548.0,12787100.0,0.000129,27405.0,12710000.0093,64216.7296986,
2015-04-05,2485039.85938,52373.0,12668700.0,0.000128,66699.0,12870000.0077,64779.1459978,
2015-04-06,1249661.11051,45459.0,12539600.0,0.000127,39167.0,12480000.01,54016.8375617,
2015-04-07,1460997.34069,50589.0,12237300.0,0.000124,37381.0,12680000.0084,77907.6107036,
2015-04-08,3002288.58555,44452.0,12048600.0,0.000122,43839.0,12910000.0082,72557.8528444,
2015-04-09,2211916.07086,44933.0,11597700.0,0.000117,42133.0,12620000.0084,75245.7266589,
2015-04-10,2546100.33796,55150.0,11569700.0,0.000117,52305.0,12780000.0078,85928.3347857,
2015-04-11,2110116.88538,43312.0,11183800.0,0.000113,33858.0,12770000.0088,68272.9746568,
2015-04-12,1654412.24299,39942.0,11297200.0,0.000114,23632.0,12760000.009,49639.0302697,
2015-04-13,1822773.82723,40354.0,11294300.0,0.000114,49018.0,12730000.0097,49828.7754806,
2015-04-14,1865942.61294,33239.0,10480200.0,0.000106,60205.0,12830000.0088,39858.1956723,
2015-04-15,1412722.94757,28882.0,10144800.0,0.000102,49885.0,13090000.0078,35839.8673661,
2015-04-16,1547097.2956,28171.0,10420100.0,0.000105,51137.0,12770000.0087,34145.6191839,
2015-04-17,1310924.25834,23384.0,10610300.0,0.000107,53563.0,12990000.0076,29055.2788052,
2015-04-18,1986510.05526,21265.0,10624700.0,0.000107,22508.0,12700000.0092,28900.8235113,
2015-04-19,1732855.35429,13477.0,10585300.0,0.000107,30371.0,12810000.0073,21553.0425569,
2015-04-20,1466580.33371,22185.0,10517600.0,0.000106,34841.0,12820000.008,125667.092641,
2015-04-21,753065.418369,18507.0,10515600.0,0.000106,49792.0,12790000.0089,25834.9105035,
2015-04-22,374590.934151,18701.0,10965500.0,0.000111,64337.0,12850000.0085,25940.0835131,
2015-04-23,599819.099721,17057.0,10898700.0,0.00011,52136.0,12810000.0094,23531.0678388,
2015-04-24,596796.465756,17806.0,10935400.0,0.00011,80204.0,12840000.0093,23358.4331597,
2015-04-25,1098916.26323,19275.0,10449200.0,0.000105,35264.0,12710000.0098,26221.0181849,
2015-04-26,1622514.65588,20813.0,10206300.0,0.000103,67739.0,12790000.0087,28697.0969149,
2015-04-27,1365540.2244,17623.0,9913100.0,0.0001,71850.0,12810000.0077,23818.5089411,
2015-04-28,991828.755041,13767.0,10337600.0,0.000104,39115.0,12950000.0083,19382.851123,
2015-04-29,1151571.08863,12180.0,9838020.0,9.9e-05,40541.0,12730000.0091,17907.7655016,
2015-04-30,1265453.51834,11555.0,9800890.0,9.9e-05,121523.0,12760000.0094,17601.335557,
2015-05-01,1953181.6341,17939.0,10269900.0,0.000103,110577.0,12910000.0095,21751.5009095,
2015-05-02,1298815.11419,14998.0,9697810.0,9.8e-05,69472.0,12560000.0104,20378.0647844,
2015-05-03,2015787.35987,15229.0,9622940.0,9.7e-05,107580.0,12650000.0108,23326.6488242,
2015-05-04,2046555.54901,16325.0,8912590.0,9e-05,60746.0,12710000.0097,24184.7819425,
2015-05-05,1711154.54386,14431.0,8835490.0,8.9e-05,63172.0,12630000.011,19489.8287321,
2015-05-06,1260879.53762,15283.0,8850310.0,8.9e-05,42631.0,12700000.0111,20296.5194454,
2015-05-07,1196670.89359,17863.0,8654870.0,8.7e-05,34179.0,12790000.0104,23121.3288807,
2015-05-08,1177290.77259,12748.0,8838170.0,8.9e-05,37627.0,12820000.0096,17255.3449071,
2015-05-09,1323380.11931,15940.0,9127900.0,9.2e-05,38434.0,12690000.0098,20536.2401245,
2015-05-10,1408816.40388,19075.0,9057010.0,9.1e-05,59389.0,13100000.0082,24872.2528943,
2015-05-11,1909202.78405,20071.0,8952780.0,9e-05,52099.0,12830000.0091,26823.0694113,
2015-05-12,1664953.90806,27970.0,9210120.0,9.3e-05,426389.0,12780000.0093,47437.0373718,
2015-05-13,1954056.34833,18330.0,11092600.0,0.000112,166226.0,12960000.0088,23193.3925531,
2015-05-14,1363683.88891,19358.0,10767000.0,0.000108,198466.0,12610000.0103,24033.6774362,
2015-05-15,1162089.87647,14608.0,11358200.0,0.000114,152626.0,12700000.0103,19574.4719725,
2015-05-16,1784618.91669,16662.0,11967200.0,0.00012,86112.0,12800000.0093,22639.2534999,
2015-05-17,1580942.67835,18336.0,11613200.0,0.000117,62533.0,12960000.008,24032.8939574,
2015-05-18,942857.27265,17165.0,11439700.0,0.000115,61269.0,12980000.0076,22425.8285019,
2015-05-19,1110490.31896,18885.0,11537500.0,0.000116,189787.0,12830000.0093,23587.2523525,
2015-05-20,1356896.60551,19482.0,11906000.0,0.00012,281954.0,12970000.0079,26598.4843777,
2015-05-21,1691259.25224,11747.0,13285000.0,0.000134,146125.0,12720000.0105,17554.6052498,
2015-05-22,1997013.31385,11603.0,13278100.0,0.000133,268833.0,12850000.009,16118.7310802,
2015-05-23,2212406.98466,12240.0,13725700.0,0.000138,382628.0,12950000.0079,19267.8370334,
2015-05-24,6608283.23639,12848.0,13568900.0,0.000136,239172.0,12850000.0099,21266.4767328,
2015-05-25,2436525.27611,13079.0,14257000.0,0.000143,211573.0,12760000.0104,18379.9481198,
2015-05-26,2550339.89189,10871.0,14089800.0,0.000142,436420.0,12660000.0113,17598.9475486,
2015-05-27,3565158.1378,11985.0,15928700.0,0.00016,949606.0,12640000.0115,19736.4999505,
2015-05-28,4397706.60019,13579.0,18321700.0,0.000184,918951.0,12550000.013,23641.6695552,
2015-05-29,4499377.8038,13444.0,19112300.0,0.000192,745818.0,12520000.0107,22954.0567565,
2015-05-30,2916167.27606,12682.0,17682700.0,0.000178,506717.0,12400000.0134,19360.7277495,
2015-05-31,1874331.72357,12785.0,16159100.0,0.000162,332522.0,12640000.0108,18675.0073159,
2015-06-01,2180302.1585,11214.0,15317600.0,0.000154,349100.0,12690000.0089,14911.6831335,
2015-06-02,2091244.84671,12464.0,14222300.0,0.000143,809592.0,12710000.0103,18381.0593255,
2015-06-03,2320229.11194,10669.0,16050800.0,0.000161,408123.0,12660000.013,15417.9039723,
2015-06-04,1709736.63738,12763.0,15020900.0,0.000151,128299.0,12750000.0108,18411.094299,
2015-06-05,2451969.73057,23354.0,15074200.0,0.000151,154819.0,12930000.0097,29705.7913806,
2015-06-06,1404956.47262,25897.0,15267100.0,0.000153,147434.0,12880000.0101,32267.3684154,
2015-06-07,1718466.89637,28020.0,15712800.0,0.000158,104469.0,13000000.0077,34592.1368255,
2015-06-08,1480181.83901,18491.0,15183200.0,0.000152,138182.0,13010000.008,23879.7579794,
2015-06-09,1520744.2256,10758.0,16211200.0,0.000163,206486.0,12940000.0084,15550.0636437,
2015-06-10,1972346.3664,9691.0,16172700.0,0.000162,174044.0,12840000.0086,14451.8321531,
2015-06-11,1018451.83157,9865.0,15679300.0,0.000157,121304.0,12720000.0103,13910.0826565,
2015-06-12,1737733.94172,8637.0,15985100.0,0.00016,111553.0,12840000.0102,12475.8140651,
2015-06-13,1676167.4821,9252.0,16057000.0,0.000161,198491.0,12850000.0095,14581.8574624,
2015-06-14,3364972.06595,10498.0,16455100.0,0.000165,300746.0,12870000.0099,16256.7571771,
2015-06-15,3205075.50134,10340.0,16623500.0,0.000167,145367.0,12830000.0083,14660.5514408,
2015-06-16,3566755.41219,11775.0,16952800.0,0.00017,782771.0,12850000.0097,17280.5454499,
2015-06-17,4744003.06183,12428.0,19687300.0,0.000197,1467650.0,12690000.0104,18289.763454,
2015-06-18,3085588.71279,12530.0,19699100.0,0.000197,755776.0,12650000.0122,18976.588275,
2015-06-19,3549909.84774,12849.0,21277500.0,0.000213,907950.0,12590000.0112,18461.1554319,
2015-06-20,1602347.99872,9605.0,20672600.0,0.000207,647287.0,12580000.0113,16905.1726483,
2015-06-21,1538854.18125,10457.0,21043400.0,0.000211,345750.0,12460000.0099,16387.0721059,
2015-06-22,1585835.72067,10015.0,20759100.0,0.000208,215505.0,12710000.0107,13362.1952499,
2015-06-23,4255736.60114,10735.0,21855400.0,0.000219,268407.0,12670000.0105,20719.4095984,
2015-06-24,4007986.52598,12254.0,18703400.0,0.000187,380388.0,12730000.0112,24607.2421199,
2015-06-25,2393676.65426,11609.0,17890800.0,0.000179,314154.0,12470000.0134,19737.2655053,
2015-06-26,3258990.70088,11056.0,18435000.0,0.000185,194843.0,12690000.0097,18365.4404024,
2015-06-27,2797882.26602,11669.0,20085800.0,0.000201,331089.0,12880000.0097,20735.1687727,
2015-06-28,2611090.74386,11430.0,20823800.0,0.000208,254646.0,12690000.0105,20570.989783,
2015-06-29,5061103.91382,11297.0,20322500.0,0.000203,374356.0,12470000.0124,20643.6453229,
2015-06-30,3372847.86885,11703.0,21472900.0,0.000215,470230.0,12440000.0108,20421.9226997,
2015-07-01,3497639.03346,9711.0,19871100.0,0.000199,385337.0,12330000.0127,13810.1521464,
2015-07-02,3354938.51685,10133.0,19318200.0,0.000193,202676.0,12550000.0117,16474.2466478,
2015-07-03,2475113.38766,9839.0,19073000.0,0.000191,108404.0,12560000.0112,16691.2368573,
2015-07-04,2509215.93483,9942.0,19084200.0,0.000191,144120.0,12740000.0088,15046.3341664,
2015-07-05,3981440.19279,11570.0,19147100.0,0.000191,241753.0,12840000.0099,19263.8275151,
2015-07-06,2585366.22473,11171.0,19377600.0,0.000194,428108.0,12720000.0111,20198.9954382,
2015-07-07,2642576.28016,10314.0,19192900.0,0.000192,242777.0,12470000.0124,14953.4534736,
2015-07-08,2501400.04852,10224.0,18897600.0,0.000189,346051.0,12790000.0106,15530.5319462,
2015-07-09,3292521.01255,10564.0,18874500.0,0.000189,667083.0,12850000.0083,18532.3002133,
2015-07-10,6049536.78082,11240.0,19574700.0,0.000196,1504540.0,13200000.0067,18302.0392714,
2015-07-11,3454364.81924,12285.0,20356800.0,0.000203,413951.0,13130000.0068,18499.0276362,
2015-07-12,4058336.2418,12043.0,20151300.0,0.000201,374607.0,13120000.0065,24513.0295763,
2015-07-13,4366406.03017,11573.0,21000800.0,0.00021,403970.0,13150000.0067,17352.269331,
2015-07-14,4172217.99468,11611.0,20020800.0,0.0002,200217.0,13140000.0064,15835.601524,
2015-07-15,2470577.25016,11623.0,19394200.0,0.000194,203396.0,13190000.0056,18422.6164253,
2015-07-16,3963068.5284,12175.0,18597000.0,0.000186,394271.0,13100000.0067,19491.6105611,
2015-07-17,3263501.86306,11817.0,17078800.0,0.00017,156356.0,12960000.0069,21600.1418943,
2015-07-18,2457026.81389,11820.0,18005500.0,0.00018,88979.0,12870000.0071,19153.2710138,
2015-07-19,3765747.59638,12851.0,17732200.0,0.000177,158401.0,12830000.0082,17725.6536734,
2015-07-20,2349937.4219,12317.0,16803400.0,0.000168,117169.0,13100000.0064,15471.4182419,
2015-07-21,1715160.19475,12182.0,17404000.0,0.000174,59467.0,13270000.0053,14629.0609981,
2015-07-22,2838042.05692,12758.0,17057600.0,0.00017,292748.0,13060000.0062,16730.2146911,
2015-07-23,2849650.47252,11559.0,18382900.0,0.000183,154598.0,12910000.0083,16120.5298273,
2015-07-24,2726642.03586,11211.0,17877300.0,0.000178,201460.0,13020000.0069,18256.2199522,
2015-07-25,2543529.22903,11671.0,18847200.0,0.000188,170496.0,13080000.0069,20605.7864051,
2015-07-26,1894316.29069,13561.0,18836000.0,0.000188,75824.0,13110000.0057,19370.7976581,
2015-07-27,3512882.55049,12763.0,18779400.0,0.000187,109809.0,12630000.0099,20013.9014929,
2015-07-28,3241739.01034,13467.0,18922300.0,0.000189,110059.0,13140000.0058,18593.9001885,
2015-07-29,3001793.57416,12272.0,18906800.0,0.000188,158187.0,12980000.0076,23039.20669,
2015-07-30,1736979.01994,12216.0,18514600.0,0.000184,70188.0,13090000.0066,16890.1953268,
2015-07-31,2071040.91495,12317.0,18362000.0,0.000183,137241.0,12880000.008,23772.0021388,
2015-08-01,2844929.73762,12789.0,18494500.0,0.000184,157221.0,12840000.0071,18059.7227304,
2015-08-02,2539104.54265,14651.0,17578700.0,0.000175,112603.0,13010000.0075,26962.6353334,
2015-08-03,2290586.92542,13600.0,17327600.0,0.000173,98376.0,12930000.0068,19143.6469804,
2015-08-04,3032218.87077,13769.0,17369300.0,0.000173,52130.0,12980000.0085,17186.0510853,
2015-08-05,2904712.76575,12873.0,17557800.0,0.000175,63217.0,12870000.0073,18067.9090153,
2015-08-06,3181078.45575,13315.0,17418100.0,0.000173,88243.0,12910000.0083,17543.4799537,
2015-08-07,2415102.2449,13454.0,16926500.0,0.000168,100492.0,13100000.0067,21519.7836011,
2015-08-08,2305700.38487,13529.0,16944500.0,0.000169,145228.0,12730000.0091,25443.8250545,
2015-08-09,3039941.94492,15565.0,15913700.0,0.000158,106400.0,13040000.0074,20217.6481979,
2015-08-10,4154387.84121,14403.0,16240100.0,0.000162,68112.0,13010000.0074,21937.7986957,
2015-08-11,2891243.15181,13457.0,16077900.0,0.00016,121884.0,13040000.0085,15796.5883904,
2015-08-12,2167516.68291,13527.0,16467400.0,0.000164,68514.0,12860000.0096,19410.242318,
2015-08-13,1267317.57716,13261.0,16110600.0,0.00016,62385.0,12830000.0094,18220.2940981,
2015-08-14,1765993.83047,11665.0,15722100.0,0.000156,53715.0,12790000.0103,16379.1748361,
2015-08-15,2259861.15357,19423.0,15849200.0,0.000158,42531.0,12650000.0119,24972.4561121,
2015-08-16,2772277.73418,27696.0,15509200.0,0.000154,163777.0,12690000.01,33388.7408951,
2015-08-17,2875776.01994,13478.0,14867600.0,0.000148,73157.0,12490000.0106,21345.0627554,
2015-08-18,2636801.29901,13694.0,15108800.0,0.00015,88439.0,12940000.0092,18216.0408503,
2015-08-19,1780238.55629,11371.0,13431900.0,0.000133,147002.0,12610000.0083,13827.6193253,
2015-08-20,1452561.43253,11227.0,13172900.0,0.000131,69654.0,13130000.0075,15040.0910592,
2015-08-21,2471915.00809,10984.0,13970900.0,0.000139,123419.0,13010000.0076,14439.9712597,
2015-08-22,2577045.03545,12505.0,14576700.0,0.000145,79829.0,13080000.0081,17105.8178353,
2015-08-23,2783994.76274,12670.0,13764000.0,0.000137,39491.0,13070000.0073,18400.33811,
2015-08-24,2409298.09794,11288.0,13866600.0,0.000138,110942.0,12880000.0078,15346.9526046,
2015-08-25,1964878.88684,10900.0,12598000.0,0.000125,122066.0,12810000.0091,14368.3758089,
2015-08-26,1518478.73988,10833.0,12959600.0,0.000129,107993.0,12890000.0077,15324.6072934,
2015-08-27,1442467.9676,10237.0,13406000.0,0.000133,49657.0,13000000.0069,13812.7363252,
2015-08-28,2061745.06761,10181.0,13032200.0,0.000129,64854.0,12940000.0075,12928.2068969,
2015-08-29,2876361.18064,11388.0,13345100.0,0.000132,49505.0,13030000.0073,15294.9793792,
2015-08-30,3238390.85413,11861.0,13190400.0,0.000131,45347.0,12600000.0105,16527.876986,
2015-08-31,2518219.07551,11217.0,13096200.0,0.00013,41405.0,13120000.0076,15705.8935841,
